Title,Rating,Genre,Description,Casts,Country
Cutie Pie (2022),Two & Half Stars,"Drama , Business , Comedy , Drama , Romance , Thailand | Episodes 10",The sons of two companies were engaged to each other. One doesn't want an arranged marriage while the other wants to win him over! Meet Hia Lian and Kuea Keerati soon.,"{'', 'Pure Purewarin Kosiriwalanon\nSupport Role', 'Zee Pruk Panich\nMain Role', 'Poppy Ratchapong Anomakiti\nSupport Role', 'Tutor Koraphat\nSupport Role', 'Support Role', 'Nat Natasitt Uareksit\nSupport Role', 'Prem Warut Chawalitrujiwong\nGuest Role', 'Tonnam Piamchol Dumrongsoontornchai\nSupport Role', 'Mark Sorntast Buangam\nSupport Role', 'Gigga Sabiyong\nUnknown Role', 'Max Saran Rujeerattanavorapan\nSupport Role', 'Boun Noppanut Guntachai\nGuest Role', 'Park Parnupat Anomakiti\nGuest Role', 'Kittiphat Jumba\nUnknown Role', 'Perth Nakhun Screaigh\nSupport Role', 'Yim Pharinyakorn Khansawa\nSupport Role', 'New Chawarin Perdpiriyawong\nMain Role', 'Barbell Jirakit Kanjanawaraporn\nSupport Role'}",Thailand
F4 Thailand: Boys Over Flowers (2021),Three & Half Stars,"Drama , Comedy , Drama , Friendship , Romance , School , Thailand | Episodes 10","Gorya is a low-class girl accepted into a prestigious university attended by the wealthy. The school is ruled by an elite clique known as the F4, consisting of 4 rich, handsome, and spoiled boys. Gorya is the only one that stands up to their bullying ways, leaving all the boys in awe, especially Thyme, the group's leader. Almost instantly smitten by Gorya, Thyme romantically pursues her, but she has no interest in him because of first impressions. She then falls for his best friend Ren, but Ren is in love with his childhood love. In all the chaos of school, Gorya can't help but find herself falling for Thyme because of his generosity to her and her family, and his change of character.","{'', 'Prim Chanikarn Tangabodi\nSupport Role', 'Kamio Yoko\nUnknown Role', 'Arpornsutinan Chanagun\nSupport Role', 'Fah Yongwaree Ngamkasem\nSupport Role', 'Suwanamas Neen\nSupport Role', 'Burbridge Cindy\nSupport Role', 'Jan Puchong Tuntisungwaragul\nUnknown Role', 'Hlung Kamthorn Lorjitramnuay\nUnknown Role', 'Maria Poonlertlarp\nSupport Role', 'Bom Watthana Rujirojsakul\nUnknown Role', 'Win Metawin Opas-iamkajorn\nMain Role', 'June Wanwimol Jensawamethee\nSupport Role', 'Dew Jirawat Sutivanichsak\nMain Role', 'X Nuttapong Mongkolsawas\nUnknown Role', 'Tu Tontawan Tantivejakul\nMain Role', 'Milk Pansa Vosbein\nSupport Role', 'Main Role', 'O Patha Thongpan\nUnknown Role', 'Kapook Phatchara Tubthong\nSupport Role', 'Fourth Nattawat Jirochtikul\nSupport Role'}",Thailand
Prik Gub Klur (2021),Two & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 10+","Siam runs away from home after his stepmother tried to seduce him while he was drunk. Jeed relieves the stress by driving her car very fast. Jeed's car stops for no apparent reason and Siam fixes it for her. He ends up having dinner at her house and, after getting shot while saving her family from a robbery, Siam is hired as their gardener and later as a mechanic at the family's car company. Soon, he becomes the person who listens to all her problems. This way, Siam and Jeed start developing feelings for each other.","{'', 'Himatongkam Mantana\nSupport Role', 'Ae Weerachai Hattakovit\nSupport Role', 'Promsiri Santisuk\nSupport Role', 'Prombandal Phutharit\nSupport Role', 'Suriyajak Thanwa\nMain Role', 'Andrew Cronin\nSupport Role', 'Support Role', 'Fernne Natchayakarn Pagwhan\nSupport Role', 'Koi Wasana Sitthiwet\nSupport Role', 'Nussara Pawanna\nSupport Role', 'Supaporn Malisorn\nSupport Role', 'Kana Rinyarat Watchararojsiri\nSupport Role', 'Singha Sonya\nMain Role', 'Turk Natchanon Puvanont\nSupport Role', 'Surakiat Bunnag\nSupport Role', 'Chuwong Chayachinda\nUnknown Role', 'Jubjang Wimolphan Chaleejunghan\nSupport Role', 'Grace Patsita Athianantasak\nSupport Role'}",Thailand
Nah Han the Series (2022),Four & Half Stars,"Drama , Comedy , Drama , Thailand | Episodes 10",Nah Han the Series,"{'Frank Thanatsaran Samthonglai\nMain Role', 'Putter Dechphisit Jarukornapiwat\nMain Role', 'Chantana Tiprachart\nUnknown Role', 'Nakorn Phohairot\nUnknown Role', 'New Chunnawan Mandee\nMain Role', 'Goonggink Patima Chamfa\nMain Role', 'Puifaiz Atcharaporn Sinthuson\nSupport Role', 'Prom Ratchapat Worrasarn\nMain Role'}",Thailand
Enchanté (2022),Three Stars,"Drama , Comedy , Drama , Romance , School , Youth , Thailand | Episodes 10","After living in France, Theo comes back to Thailand to study at his father's school. Living in Thailand once again makes his surroundings new, but he does make one friend, Ak. Theo finds a book in the library that welcomes him, and the writer signs Enchanté, which means ""nice to meet you"" in French. Theo becomes curious about who this Enchanté guy is and tells Ak about it. Ak quickly exposes the situation, and four guys come forward claiming that they are Enchanté. Will Theo successfully guess who is the legit Enchanté among the 4 guys claiming to be him?","{'', 'Phongsupan Narumon\nSupport Role', 'Pong Pattarawalai Wongsinwises\nUnknown Role', 'Fah Yongwaree Ngamkasem\nSupport Role', 'Nancy Darina Bunchu\nGuest Role', 'Jimmy Jitaraphol Potiwihok\nSupport Role', 'Golf Sakon Wong\nUnknown Role', 'Nalinthip Phoemphattharasakun\nSupport Role', 'Rittikrai Kanjanawiphu\nUnknown Role', 'JJ Chayakorn Jutamat\nSupport Role', 'Un Napat Patcharachavalit\nSupport Role', 'Best Kittisak Kongka\nUnknown Role', 'Noolek Sureechay Kaewses\nUnknown Role', 'X Nuttapong Mongkolsawas\nUnknown Role', 'Film Pawis Sowsrion\nUnknown Role', 'Pleng Keetapat Pongruea\nSupport Role', 'Lerdkasemsap Kalaya\nSupport Role', 'Captain Rawiphon Hong-ngam\nUnknown Role', 'Pupart Oliver\nSupport Role'}",Thailand
Secret Crush On You (2022),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 6","Discover the secret of a nerdy young man who falls in love with a third-year senior. Because his dream is so far from reach, observing is the only thing he could do. “Kaojao told me I was falling in love. Som said I was seriously sick. Daisy said I was gay. But I think I’m a completely novice stalker.” But what happens when one auspicious day the world devises an opportunity for Toh to make himself known to Neua, the person he has been in love with for a long time. The unforeseen opportunity produces head-spinning chaos for Toh and the gang. Whether Toh keeps his love a secret that must be hidden or acts with daring and recklessness, the heart is not up to it and the opportunity is not easy to find. Will this work or will it fail? What will a beginner stalker do with his love? ","{'', 'First Piyangkul Saohin\nUnknown', 'Nutt Witsarut Khakham\nSupport Role', 'Billy Patchanon Ounsa-ard\nMain Role', 'Ging Areeya Pholphutrakul\nSupport Role', 'Surprise Pittikorn Siripornsawan\nSupport Role', 'Dew Nitikorn Pankram\nSupport Role', 'Intira Jaroenpura\nUnknown', 'Opp Weerapong Odhoeng\nSupport Role', 'Support Role', 'Becky Armstrong\nSupport Role', 'Thanamin Wongskulphat\nUnknown Role', 'Looknam Orntara Poolsak\nSupport Role', 'Heng Asavarid Pinitkanjanapun\nSupport Role', 'Saint Suppapong Udomkaewkanjana\nGuest Role', 'Paper Peerada Namwong\nUnknown', 'Seng Wichai Saefant\nMain Role', 'Freen Sarocha Chankimha\nSupport Role'}",Thailand
Search Results 2021 (2021),Not Rated,"Drama , Drama , Thailand | Episodes 10+",Search Results,"{'', 'Tik Klinsee\nSupport Role', 'Shane Attharut Kongrasri\nSupport Role', 'Prinyarux Panisara\nSupport Role', 'Thongchai Prasongsanti\nUnknown Role', 'Pipatpol Komaratat\nGuest Role', 'Nopjira Lerkkajornnamkul\nMain Role', 'Support Role', 'Tatchapong Supasri\nUnknown Role', 'Norraphat Vilaiphan\nSupport Role', 'Boss Jukkaphan Wongkanit\nSupport Role', 'Petch Boranin\nMain Role', 'Plengkwan Nattaya Thongsaen\nMain Role', 'Pisalayabuth Nunthasai\nGuest Role', 'Aramboy Kohtee\nSupport Role', 'Panadda Komaratat\nGuest Role', 'Tinnapob Padoongtam\nSupport Role', 'Ratree Wittawat\nSupport Role', 'Chuanchuen Chaet\nSupport Role', 'Punpop Sitang\nSupport Role'}",Thailand
The Curse of Saree (2022),Three & Half Stars,"Drama , Action , Drama , Fantasy , Horror , Romance , Thailand | Episodes 10","Nuannuerkaew Jaz has never thought of going to India, but now she has to fly to India for her sister Nilapat, who is going to get married to Chaithat, the prince of Muntra Putra the small city in India. Everything was going to be fine until Queen Sasiprapai doesn't accept Nilapat as her daughter in law. She sets up Savitree for Chaithat, a trouble maker who will ruin Nilapat and Chaithat's wedding ceremony. Everything would turn out great if she didn't see Giris, Chaithat's brother, whom she fell in love at first sight. ","{'', 'Pimlapas Jungsura\nSupport Role', 'Co Khunakorn Kirdpan\nGuest Role', 'Pantila Win\nSupport Role', 'Atthaseri Klot\nSupport Role', 'R Arnuttaphol Sirichomsaeng\nSupport Role', 'Mai Natha Lloyd\nSupport Role', 'Pongsakorn Jindawatana\nUnknown Role', 'Supranee Jayrinpon\nGuest Role', 'Jeab Wattana Weerayawattana\nUnknown Role', 'Wanchai Paowiboon\nGuest Role', 'Petch Boranin\nGuest Role', 'ToOun Patarapon\nSupport Role', 'Donat Natchaya Mungnimit\nSupport Role', 'Billy Ogan\nSupport Role', 'Chalad Na Songkhla\nGuest Role', 'Jariwat Uppakharnchaiyaphat\nUnknown Role', 'Chalaikupp Pimpan\nSupport Role', 'Pupart Oliver\nGuest Role', 'Main Role'}",Thailand
Tayat Pan Kao Nieow (2022),Not Rated,"Drama , Drama , Thailand | Episodes 10",Tayat Pan Kao Nieow,"{'', 'Suksawat Jarunee\nSupport Role', 'Tai Orathai\nMain Role', 'Rungrat Mengpanit\nSupport Role', 'Nok Lamyong Nonghinhow\nSupport Role', 'Suphakan Thanongsak\nSupport Role', 'Support Role', 'Kong Wittaya\nSupport Role', 'R Arnuttaphol Sirichomsaeng\nSupport Role', 'Natthew\nSupport Role', 'Tarnwised Orwannasa\nSupport Role', 'Phai Phongsathon\nMain Role', 'Cheuyaroon Benjapol\nSupport Role', 'Bank Chanathip Phisutereewong\nSupport Role', 'Prombandal Phutharit\nSupport Role', 'Tree Chainarong\nSupport Role', 'Chatchawan Petchvisit\nSupport Role'}",Thailand
Ran Dok Ngiew (2022),Four & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 16+","The woman is fooled in love by some guy, later gets pregnant with his child. He left her with madness. For revenge, she set her daughter in love with him. They don't even know that they're biologically father and child .","{'', 'Pang Pichapat Mahathityakul\nSupport Role', 'Nim Kanuengpim Thanaphitchakorn\nSupport Role', 'Pichitra Nahathai\nSupport Role', 'Balenciaga Rasri\nSupport Role', 'Reonchaidee Pathompong\nMain Role', 'Thana Suttikamol\nMain Role', 'Tanjararak Kavee\nSupport Role', 'Pongpipat Punyaporn\nSupport Role', 'Dean Matthew\nSupport Role', 'Than Thanakorn\nMain Role', 'Yuenyong Intira\nUnknown Role', 'Nutcha Jeka\nMain Role', 'Manochaem Chiranan\nMain Role', 'Noon Sutthipha Kongnawdee\nUnknown'}",Thailand
Nora Saon (2021),Three & Half Stars,"Drama , Drama , Thailand | Episodes 19+","On a mission to find her grandparents, Southern girl Tulaya meets handsome Isaan Saifah who helps her in her search.","{'Pusin Warinruk\nSupport Role', '', 'Wongtrakul Thanayong\nSupport Role', 'Banjongsang Ron\nUnknown Role', 'Fon Tanasoontorn\nSupport Role', 'Kongkapan Sangsuriya\nSupport Role', 'Boy Takonkiet Viravan\nUnknown Role', 'Janeaksorn Montri\nSupport Role', 'Support Role', 'Puangklang Yuttana\nMain Role', 'Kaothip Tidadin\nSupport Role', 'Aniporn Chalermburanawong\nMain Role', 'Piyaporn Wayuparp\nUnknown Role', 'Prissana Wongsiri\nSupport Role', 'Dream Natanop Chuenhirun\nSupport Role', 'Leew Ajareeya Prompruek\nSupport Role'}",Thailand
A Tale of Ylang Ylang (2022),Three & Half Stars,"Drama , Drama , Historical , Romance , War , Thailand | Episodes 10","Sroisabunnga was born into an aristocratic family and was taught to be proud of her heritage and blood. However, because her father was accused of being a rebel before his death, Sroi tries to raise herself to the high-class society again in order to restore her family's name and reputation. Her diligence and ambition drive her to be too arrogant — to be someone who will never give in to anyone. ","{'', 'Mac Pawish Wiengnont\nSupport Role', 'Umariga\nUnknown Role', 'Watanasuchart Phanudet\nSupport Role', 'Guest Role', 'Bhunjaroeun Prima\nSupport Role', 'Lorena Schuett\nSupport Role', 'Pariit Thimthong\nGuest Role', 'Hiranyatithi Chatayodom\nSupport Role', 'Adul Prayanto\nUnknown Role', 'Danaya Supying\nUnknown Role', 'Hong Suchada Poonpattanasuk\nGuest Role', 'Aung Siricoup Metanee\nGuest Role', 'Klomklom Khwanruedi\nSupport Role', 'Wasin Samanyakul\nUnknown Role', 'Jubjang Wimolphan Chaleejunghan\nSupport Role', 'Vorarit Not\nGuest Role', 'Namnung Suttidachanai\nSupport Role', 'Game Santi Santiwetchakun\nGuest Role', 'Prin Wikran\nSupport Role'}",Thailand
My Beloved (2022),Three & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 15",Chom is a hi-so girl who is being forced by her mother to marry someone of her mother’s choosing. Chom doesn’t want to and wants to be able to choose for herself who she will marry. She meets a country bumpkin named Nin and they enter into a fake marriage to prevent Chom’s mother from making her marry someone else. Will this fake marriage between a hi-so girl and a country bumpkin turn into real love?,"{'', 'Giada Intorre\nSupport Role', 'Nugraha Anisa\nSupport Role', 'Aum Thira Chutikul\nUnknown', 'Kumawat Perawat\nGuest Role', 'Krueakoch Pornchada\nSupport Role', 'Support Role', 'Aof Supanat Chalermchaichareonkij\nSupport Role', 'Garn Nuttacha Chayangkanont\nSupport Role', 'Puttipong Promsaka Na Sakolnakorn\nUnknown Role', 'Porntrisat Pitipon\nSupport Role', 'Hussawee Pakrapongpisan\nMain Role', 'Maiipair Pattranit Kamgampud\nSupport Role', 'Suda Chuenjai\nSupport Role', 'Promsiri Santisuk\nSupport Role', 'Narinrak Mookda\nMain Role', 'Thongwattana Dilok\nSupport Role', 'Koi Wasana Sitthiwet\nSupport Role'}",Thailand
Chaobao Klua Fon (2016),Five Stars,"Drama , Drama , Romance , Thailand | Episodes 30","Pang is in urgent needs money to pay for a heart operation for her father. She's ok with any work, including a singer in a nightclub. Non, a rich guy whose mom will organize a marriage for him with a girl, whom he doesn't want to marry. Pang needs the money and Non needs freedom. How will they help each other? ","{'', 'Pawilai Arpa\nMain Role', 'Suparerk Thapthawee\nSupport Role', 'Mai Natha Lloyd\nSupport Role', 'Tle Tawan Jarujinda\nUnknown Role', 'Support Role', 'Orasa Isarangkul\nSupport Role', 'Tepita\nUnknown Role', 'Nualprang Trichit\nSupport Role', 'JJ Chet Klinprathum\nSupport Role', 'Guzjung Jirantanin Pitakporntrakul\nSupport Role', 'Drarpda Sotthipitak\nSupport Role', 'Sritham Pasin\nSupport Role', 'Prae Waraporn Lerdkiatpaibu\nSupport Role', 'Wangcharoenporn Weeradon\nMain Role', 'Patty Pimpaporn Sermpanitchakit\nSupport Role', 'Nanthana Bunlong\nSupport Role', 'Nukkid Bunthong\nSupport Role', 'Suguz Buntawit Thrakulpanit\nSupport Role', 'Patthama Panthong\nSupport Role'}",Thailand
Suphapburut Sut Soi 2022 (2022),Two & Half Stars,"Drama , Comedy , Drama , Family , Sitcom , Thailand | Episodes 10","New Year! New episodes! The Sut Soi family is back with the chaotic and hilarious story of four siblings: Earth, Win, Sun, and Nong Cher. ","{'R Arnuttaphol Sirichomsaeng\nMain Role', 'Pattarakampol Chutavuth\nMain Role', 'Phiangphor Sarasathapheng\nMain Role', 'Udomsilp Sutatta\nSupport Role', 'Rungrada Runglikitjarearn\nMain Role'}",Thailand
Skyraider (2021),Three & Half Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 10+",Skyraider,"{'Film Kunyakrit Akhawong\nMain Role', 'Sopha Wathit\nSupport Role', 'Suguz Buntawit Thrakulpanit\nSupport Role', 'Maiipair Pattranit Kamgampud\nSupport Role', 'Mint Baramita Sakornchan\nMain Role', 'Jaikunta Nonthapan\nSupport Role'}",Thailand
Spark Jai Nai Jomying 2 (2022),Not Rated,"Drama , Comedy , Drama , Family , Friendship , Romance , Thailand | Episodes 8","The second season sets the arrival of one important character that disturbs the arrogant heart of Sun. Tul, an ex-boyfriend of Anna, is called ready to disturb this love. Edit Translation English Español Português 한국어","{'Siangsomboon Naphat\nMain Role', 'Jiravechsoontornkul Wiraporn\nMain Role', 'Pingpong Thongchai Thongkanthom\nSupport Role', 'Most Witsarut Himmarat\nSupport Role', 'Kreepolrerk Darvid\nSupport Role', 'Netjui Chonnikan\nSupport Role', 'Wiwattanawarang Oabnithi\nMain Role'}",Thailand
