Title,Rating,Genre,Description,Casts,Country
Why Women Love (2022),Three Stars,"Drama , Business , Comedy , Drama , Romance , Chinese | Episodes 24","Zhao Jiang Yue is the somewhat tyrannical head of a tech firm. She is known for her no-nonsense approach to business - and her employees. The firm releases a dating app that promises to match users with a partner in the space of just three months. She is also somewhat clueless in affairs of the heart herself. But things start to get uncomfortable at work when the family who won the company makes arrangements for Gu Jia Xin, the heir to the business group that owns the company, to join as Zhao Jiang Yue's temporary assistant. Gu Jia Xin's mother wants him to take charge of the business, but he has other ideas. He is a successful pro racing driver and is wildly popular with his female fans, and would rather compete on the motorcycle track than spend time in the boardroom. At first, the duo gets off on the wrong foot: Zhao Jiang Yue tries to intimidate him, and Gu Jia Xin's bumbling causes problems. But when she enlists Gu Jia Xin's help to try to capture Xu Ning Yuan's heart, he suddenly starts to realize that he is developing feelings for her, and that the feeling just might be mutual... ","{'', 'Chen Rong Hui\nUnknown Role', 'Crescent\nUnknown Role', 'Xie Ying\nUnknown Role', 'Chan Nadia\nSupport Role', 'Wang Zi Yi\nMain Role', 'Wang Zheng\nSupport Role', 'Jin Chen\nMain Role', 'He Ze Yuan\nSupport Role', 'Liang David\nSupport Role', 'Yakisa\nSupport Role', 'Gao Cong Kai\nUnknown Role', 'Zheng Miao\nSupport Role', 'Simona Wang\nSupport Role', 'Support Role'}",Chinese
Judge of Song Dynasty (2005),Two & Half Stars,"Drama , Drama , Historical , Mystery , Thriller , Chinese | Episodes 52","It is the story of Song Ci , the father of the world's forensic medicine, and the subject matter is selected from his book ""The Collection "". The basic set of laws, anatomy, phlegm, surgery, orthopedics, and laboratory science are created in one body. It consists of 11 suspenseful and horrifying murders, such as ""Li Fu Chain Case"", ""Liang Yu Life Case"", ""Leading Fan Marriage Case"", etc. Each unit has a mystery case, which fully combines suspense and story.","{'', 'He Bing\nMain Role', 'Pu Miao\nGuest Role', 'Ma Yan\nSupport Role', 'Du Chun\nSupport Role', 'Unknown', 'Niu Ben\nUnknown', 'Tao Ze Ru\nSupport Role', 'Shen Ao Jun\nSupport Role', 'Liu Zhong Yuan\nSupport Role', 'Fang Xu\nSupport Role', 'Zhang Zhi Zhong\nSupport Role', 'Zhao Tie Ren\nSupport Role', 'Wu Jun\nSupport Role', 'Wei Zong Wan\nSupport Role', 'Support Role', 'Huang Hai\nSupport Role', 'Luo Hai Qiong\nMain Role', 'He Yin\nSupport Role', 'Yue Li Na\nSupport Role', 'He Zheng Jun\nSupport Role'}",Chinese
I Want To Be Brothers With You (2022),Three Stars,"Drama , Comedy , Drama , Family , School , Youth , Chinese | Episodes 30","Gao Yang does not get along with his father Gao Bin since young, despite being brought up solely by him. He is a rebellious kid, often skipping school and testing the limits of his teachers. Although the daughter of the principal Jin Beibei likes him, he does not return her feelings and instead chases after the school's belle. He is disappointed when the belle suddenly announces that she is transferring schools to Beijing. However, his depressed feeling does not last long when his friends tell him that a beauty named Ye Xiao Wen is transferring to their school. Gao Yang secretly heads to the office to take a look at ""Ye Xiao Wen"", and is indeed not disappointed by her appearance. However later, the Ye Xiao Wen who walks into the class turns out to be a guy. It turns out to be a misunderstanding, as the ""beauty"" that Gao Yang saw in the office is Mi Jia, another transfer student in the next class. Gao Yang is disappointed, and adding on to his misery, Ye Xiao Wen who is now his deskmate turns out to be a weirdo. Not only does he refuse to say anything about his past, he is also adamant about changing seats with Gao Yang so he could seat on the outer side. However, Ye Xiao Wen is extremely well-liked and immediately earns the attention of their teacher, as well as Gao Yang's new crush Mi Jia. Gao Yang, who was the center of attention of the teachers since young, is extremely upset about this fact. He decides to challenge Ye Xiao Wen in PE class, but is instead defeated by him. Gao Yang decides that he and Ye Xiao Wen will be ""irreconcilable rivals"" from then on. However when he returns home after school, he is shocked to see Ye Xiao Wen cooking at his house! Gao Bin then drops another shocker - Ye Xiao Wen would be living together with them. From that moment, a chaotic and comedic ""co-habitation"" life begins... ","{'Yan Feng\nSupport Role', '', 'Zhou Yan Chen\nGuest Role', 'Main Role', 'Kido\nGuest Role', 'Xiang Yu Xing\nSupport Role', 'Xin Yun Lai\nMain Role', 'Anna Liu\nMain Role', 'Yang Dong Qi\nSupport Role', 'Tian Yu\nUnknown Role', 'Chen You Wei\nMain Role', 'Yang Yi Kai\nSupport Role', 'Niu Chao\nSupport Role', 'Zhao Zhao Yi\nMain Role', 'Lu Fang Sheng\nMain Role', 'Amy Chen\nGuest Role', 'Sabrina Zhuang\nGuest Role', 'Li Ao\nSupport Role'}",Chinese
Mirror: A Tale of Twin Cities (2022),Three Stars,"Drama , Drama , Fantasy , Historical , Romance , Wuxia , Chinese | Episodes 43","Legend has it that God created the world named Yun Huang which is a dreamlike paradise. Na Sheng, a Miao girl from the Central Regions, travels to this paradise to escape the chaos which left her home destroyed. But Yun Huang isn't exactly like the legends say. This tale tells the story of Prince Su Mo of Hai Guo and the Crown Princess Bai Ying of Kong Sang, whom met a hundred years ago on the White Tower. Su Mo, then a slave, was sent to relieve Bai Ying, then a bride to the Crown Prince Zhen Lan of Kong Sang, of her boredom. In these three years they accompanied each other, Bai Ying fell in love with Su Mo. But fate was cruel, and it led to Bai Ying jumping off the 22-km White Tower to embrace the wind. After emerging from a slumber of ten years, as Kong Sang is on the brink of destruction, she finally takes up her responsibility as the Crown Princess. Now a hundred years later, Cang Liu dominates Yun Huang, and Su Mo, who now possesses great powers, has returned in search for his old love Bai Ying. With both facing a mutual threat, will his love for Bai Ying and the burden of bringing his people back to Hai Guo make him overcome his hatred towards Kong Sang? ","{'', 'Ye Sheng Jia\nSupport Role', 'Lu Yan Qi\nSupport Role', 'Chu Zheng\nUnknown Role', 'Li Yi Feng\nMain Role', 'Tan Kevin\nSupport Role', 'Patrick Yau\nUnknown Role', 'Melody Tang\nSupport Role', 'Fan Shuai Qi\nSupport Role', 'Han Cheng Yu\nSupport Role', 'Shen Qi\nSupport Role', 'Zheng Ye Cheng\nMain Role', 'Jiang Guang Yu\nUnknown Role', 'Yue Yao Li\nSupport Role', 'Jiang Kai\nSupport Role', 'Chen Yu Qi\nMain Role', 'Support Role', 'Cang Yue\nUnknown Role', 'Yang Zhi Wen\nSupport Role', 'Wang Jue Chen\nSupport Role'}",Chinese
My Own Swordsman (2006),One Star,"Drama , Comedy , Drama , Martial Arts , Chinese | Episodes 80",A comedy about some friends and their stories in Qixia Town.,"{'', 'Liu Min\nSupport Role', 'Bai Zhi Di\nSupport Role', 'Fan Ming\nSupport Role', 'Xiao Jian\nSupport Role', 'Zhong Jiu Fu\nSupport Role', 'Yu En Tai\nMain Role', 'Chen Zheng\nSupport Role', 'Ni Hong Jie\nSupport Role', 'Wang Sha Sha\nSupport Role', 'Sha Yi\nMain Role', 'Ju Hao\nSupport Role', 'Ling Xiao Su\nSupport Role', 'Liu Xu\nSupport Role', 'Support Role', 'Hu Xiao Ting\nSupport Role', 'Lin Yong Jian\nSupport Role', 'Tang Jing\nSupport Role', 'Yan Ni\nMain Role', 'Liu Ya Jin\nSupport Role'}",Chinese
Concubinage Record: Season 2 (2016),Three Stars,"Drama , Drama , Historical , Martial Arts , Mystery , Sci-Fi , Chinese | Episodes 40",Season 2 of Concubinage Record. Forensic Examiner time-traveled to the past. Ends up in a harem with four wives and solves crimes. ,"{'', 'Shi Chen Wei\nSupport Role', 'Zhao Hai Ying\nSupport Role', 'Yin Jun Zheng\nSupport Role', 'Support Role', 'An Yue Xi\nMain Role', 'Wang Min\nSupport Role', 'Sun Jian\nMain Role', 'Wang Bo Qing\nSupport Role', 'Yang Amy\nSupport Role', 'Shang Guan Tong\nSupport Role', 'Lai Yu Meng\nMain Role', 'Bosco Ho\nMain Role', 'Qiu Bin\nGuest Role', 'Ma Meng Qiao\nSupport Role', 'Zhang Hao Sen\nSupport Role', 'Fortuna Yu\nMain Role'}",Chinese
Oh My Lord (2022),Three & Half Stars,"Drama , Drama , Historical , Romance , Chinese | Episodes 15","It tells the love story of the smart and cheerful girl, Chen You You, who was forced to marry the unpredictable Lord QianSui, Bai Li. Bai Li is the great eunuch who is highly relied upon by the city lord. The unpredictable Lord QianSui has a cold personality and became the first handsome man in Fuxian City. He hid his identity as a fake eunuch to find out the truth of the unjust case in the same year. Meanwhile, Chen You You is a smart and cheerful girl who really yearns for a happy and free life, but her family is very strict to her. ","{'Luo Zheng\nMain Role', 'Ji Mei Han\nMain Role', 'Yang Yi Mo\nSupport Role', 'Hu Wei\nGuest Role', 'Zhang Hao Cheng\nSupport Role', 'Chen Ming Hao\nSupport Role', 'Chen Wen\nUnknown Role', 'Zhang Hummer\nSupport Role'}",Chinese
Pride and Price 2022 (2022),Three & Half Stars,"Drama , Drama , Chinese | Episodes 29","""Pride And Price"" tells a motivational story of women in the workplace who have gone through a variety of workplace rules and job tests to defeat their competitors and set off their dreams. ","{'', 'Guo Tong Tong\nSupport Role', 'Pacy Wan\nSupport Role', 'Kutilai Jurat\nSupport Role', 'Ju Ke Er\nSupport Role', 'Chen Michael\nMain Role', 'Lu Xiao Lin\nSupport Role', 'Candy Song\nMain Role', 'Li Xiao Feng\nSupport Role', 'Li Cheng Ru\nSupport Role', 'Zhang Chao\nSupport Role', 'Song Zu Er\nSupport Role', 'Hsu Jill\nSupport Role', 'Wang Long Zheng\nSupport Role', 'Yang Alana\nSupport Role', 'Support Role', 'Gong Beibi\nSupport Role', 'Lin Yong Jian\nSupport Role', 'Anita Yuen\nMain Role', 'Wang Zi Xuan\nSupport Role'}",Chinese
Fate of the Last Empire (1994),Not Rated,"Drama , Drama , Historical , Romance , Chinese | Episodes 20",Fate of the Last Empire,"{'', 'Ling Hon\nSupport Role', 'Cheung Ying Choi\nSupport Role', 'Sam Leung\nSupport Role', 'Chan Wing Chun\nSupport Role', 'Kwok Florence\nSupport Role', 'Timmy Ho\nMain Role', 'Zhang Yan\nSupport Role', 'Daniel Kwok\nSupport Role', 'Chan Min Leung\nSupport Role', 'Ben Wong\nSupport Role', 'Marco Li\nSupport Role', 'Chan Nadia\nMain Role', 'Wong Man Piu\nSupport Role', 'Elaine Ho\nMain Role', 'Yoe Biu\nSupport Role', 'Support Role', 'Noel Leung\nMain Role'}",Chinese
The Sweet Burden (2012),Not Rated,"Drama , Drama , Family , Life , Romance , Chinese | Episodes 32","Jiang Xin and Jian Ning are the so-called ""model"" couple. They get married and have their first child before turning 30. But, they have no idea what having a child entails. When the onslaught of crazy responsibilities begins, these new parents start to wonder what they have gotten themselves into. ","{'Vivi Wang\nSupport Role', '', 'Zhu Hui\nSupport Role', 'Wang Si Si\nSupport Role', 'Candy Song\nMain Role', 'Cai Lu\nGuest Role', 'Ru Ping\nSupport Role', 'Chen Si Cheng\nMain Role', 'Zhao Wei\nSupport Role', 'Van Han\nUnknown Role', 'Cao Dun\nUnknown Role', 'Support Role', 'Zhang Da Bao\nSupport Role'}",Chinese
Perfect Couple (2022),Two & Half Stars,"Drama , Drama , Family , Romance , Chinese | Episodes 40+","Chen Shan, a renowned female lawyer, has reached the nadir of her career at the age of 40. Because of work, she has no time to care for her husband's and daughter’s needs. Her husband, Sun Lei, has put aside his career goals to accommodate the family. Although this arrangement has been working well for the past few years, it gradually loses balance and becomes a burden. At this time, investment elite Lin Qing Kun appears and Chen Shan has to beat her competitors to get his deal. Facing the pressure of managing her marriage and career, Chen Shan tries hard to balance the two but failed to do so. Sun Lei and Chen Shan goes through multiple challenges, and seem to have found a better partner than each other for themselves. However, with each stumbling step, they finally realize that with their own imperfections, they are each other's perfect partner. ","{'', 'Yan Xue Jing\nSupport Role', 'Song Nan Xi\nSupport Role', 'Hu Ge\nGuest Role', 'Song Yi Xiong\nGuest Role', 'You Una\nSupport Role', 'Wang Zheng Quan\nSupport Role', 'Dang Hui\nSupport Role', 'Jin Hui\nSupport Role', 'Yu Hui\nSupport Role', 'Karen Tsoi\nUnknown Role', 'Li Jian Yi\nSupport Role', 'Gao Yuan Yuan\nMain Role', 'Jiang Yu Wei\nGuest Role', 'Zhang Edward\nMain Role', 'He Bin\nSupport Role', 'Feng Xue Ya\nSupport Role', 'Lin Yu Fen', 'Wang Zhen Er\nMain Role', 'Wang David\nMain Role'}",Chinese
Please Don't Spoil Me Season 2 (2022),Two & Half Stars,"Drama , Comedy , Drama , Historical , Romance , Chinese | Episodes 21","Continuation of ""Please Don't Spoil Me Season 1"". ","{'Zhao Si\nSupport Role', 'Zhao Yi Yang\nSupport Role', 'Jin Xian Zheng\nMain Role', 'Jiang Lin Jing\nSupport Role', 'Zhang Miao Yi\nMain Role', 'Li Hong Yu\nUnknown Role'}",Chinese
Brave Heart 2 (2021),Three & Half Stars,"Drama , Drama , Chinese | Episodes 45",Brave Heart 2,"{'', 'Zhang Zi Jian\nMain Role', 'Chiu Darren\nSupport Role', 'Yang Zhi Gang\nMain Role', 'Zhang Guo Qing\nSupport Role', 'Johnny Kou\nSupport Role', 'Qian Yi\nSupport Role', 'Guo Jing Yu\nUnknown Role', 'Yang Kun\nSupport Role', 'Bai Shan', 'Ni Hong Jie\nSupport Role', 'Ju Xing Mao', 'Wang Zhen\nMain Role', 'He Hua\nMain Role', 'Ju Hao\nSupport Role', 'Support Role', 'Jia Hong Wei\nSupport Role', 'Niu Bei Ren\nSupport Role', 'Wei Feng Hua', 'Zhao Xiao Su\nSupport Role'}",Chinese
Operation: Special Warfare (2022),Three Stars,"Drama , Action , Drama , Military , Romance , Chinese | Episodes 35","Three female students Ning Meng, Liu Zhen Zhen and Chen Xuan were called up to join the army together. After being honed by Qin Guan and other armed police special service officers and soldiers, they entered the ""Special Service Eighth Group"" and the many experiences shape them as they grow. Qin Guan is the captain of the eighth group of Secret Service. He is handsome, brave and good at fighting. He has high responsibilities and beliefs, but he is also a hot person on the inside. Ning Meng is an optimistic and cheerful girl. At the same time, she also has extraordinary persistence and hard work. She trained hard and grew quickly. And in the subsequent dangerous missions, Qin Guan and Ning Meng fell in love. ","{'Ding Jia Wen\nSupport Role', '', 'Xu Shi Yue\nMain Role', 'Jane Zhao\nUnknown Role', 'Liu Bo\nUnknown Role', 'Gao Vengo\nMain Role', 'Jing Fang\nSupport Role', 'Chi Ning Ning\nMain Role', 'Gao Ge\nSupport Role', 'Hu Bing Qing\nMain Role', 'Xiao Yu\nSupport Role', 'Li Chuan\nMain Role', 'Support Role'}",Chinese
You Cai Hua Xiang (2014),One Star,"Drama , Drama , Historical , Chinese | Episodes 30",You Cai Hua Xiang,"{'', 'Cao Ying\nUnknown Role', 'Jin Jin\nSupport Role', 'Shen Dan Ping\nSupport Role', 'Wang Li Yun\nSupport Role', 'Lin Jing\nSupport Role', 'Yin Xiao Tian\nMain Role', 'Yan Dan Chen\nMain Role', 'Bai Qing\nMain Role', 'Tian Liang\nSupport Role', 'Guan Le\nSupport Role'}",Chinese
